occurrenceID,catalogNumber,license,type,institutionCode,collectionCode,individualCount,sex,lifeStage,disposition,associatedReferences,year,month,day,eventDate,eventRemarks,locality,decimalLatitude,decimalLongitude,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,nomenclaturalCode
urn:NHMD:LighthouseBirds:621,621,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,2,,,2 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,10,12,1910-10-12,"S., Merssejlskuling, overtrukket, Dis, nogle Stære, Lærker og en Drossel ved Ruderne efter Midnat, 5 Fugle faldt.",Lodbjerg Fyr,56.823428,8.262789,Lymnocryptes minimus,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Lymnocryptes,minimus,ICZN
urn:NHMD:LighthouseBirds:651,651,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,6,,,0 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,10,3,1910-10-03,"S. Ø., Bramsejlskuling, graat, en Del Lærker, Stære og Drosler ved Fyret fra KI. 10 til Dag, 6 Lærker faldt.",Hanstholm Fyr,57.112667,8.598575,Alauda arvensis,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Alauda,arvensis,ICZN
urn:NHMD:LighthouseBirds:639,639,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,1 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,9,28,1910-09-28,"N. V., laber Kuling, Dis, nogle Smaafugle ved Fyret, 3 faldt.",Lodbjerg Fyr,56.823428,8.262789,Sylvia borin,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Sylvia,borin,ICZN
urn:NHMD:LighthouseBirds:640,640,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,2,,,2 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,9,28,1910-09-28,"N. V., laber Kuling, Dis, nogle Smaafugle ved Fyret, 3 faldt.",Lodbjerg Fyr,56.823428,8.262789,Turdus philomelos,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,philomelos,ICZN
urn:NHMD:LighthouseBirds:645,645,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,,1 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,9,15,1910-09-15,"N. N. V., laber Kuling, overtrukket, Dis, mange Smaafugle om Fyret, en Rødstjert faldt.",Lodbjerg Fyr,56.823428,8.262789,Phoenicurus phoenicurus,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Phoenicurus,phoenicurus,ICZN
urn:NHMD:LighthouseBirds:638,638,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,,1 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,9,13,1910-09-13,"Ø. S. Ø., laber Kuling, Dis, nogle Smaafugle ved Ruderne, 2 faldt.",Lodbjerg Fyr,56.823428,8.262789,Phoenicurus phoenicurus,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Phoenicurus,phoenicurus,ICZN
urn:NHMD:LighthouseBirds:637,637,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,1 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,9,13,1910-09-13,"Ø. S. Ø., laber Kuling, Dis, nogle Smaafugle ved Ruderne, 2 faldt.",Lodbjerg Fyr,56.823428,8.262789,Sylvia borin,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Sylvia,borin,ICZN
urn:NHMD:LighthouseBirds:659,659,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,1 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,9,11,1910-09-11,"N. Ø., laber Kuling, graat, en Mængde Smaafugle om Fyret fra KI. 11 til 5, 21 faldt.",Hanstholm Fyr,57.112667,8.598575,Erithacus rubecula,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,rubecula,ICZN
urn:NHMD:LighthouseBirds:660,660,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,4,,,4 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,9,11,1910-09-11,"N. Ø., laber Kuling, graat, en Mængde Smaafugle om Fyret fra KI. 11 til 5, 21 faldt.",Hanstholm Fyr,57.112667,8.598575,Ficedula hypoleuca,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,hypoleuca,ICZN
urn:NHMD:LighthouseBirds:657,657,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,1 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,9,11,1910-09-11,"N. Ø., laber Kuling, graat, en Mængde Smaafugle om Fyret fra KI. 11 til 5, 21 faldt.",Hanstholm Fyr,57.112667,8.598575,Oenanthe oenanthe,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Oenanthe,oenanthe,ICZN
urn:NHMD:LighthouseBirds:658,658,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,13,"2 males, 1 female",,13 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,9,11,1910-09-11,"N. Ø., laber Kuling, graat, en Mængde Smaafugle om Fyret fra KI. 11 til 5, 21 faldt.",Hanstholm Fyr,57.112667,8.598575,Phoenicurus phoenicurus,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Phoenicurus,phoenicurus,ICZN
urn:NHMD:LighthouseBirds:656,656,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,2,,,2 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,9,11,1910-09-11,"N. Ø., laber Kuling, graat, en Mængde Smaafugle om Fyret fra KI. 11 til 5, 21 faldt.",Hanstholm Fyr,57.112667,8.598575,Sylvia communis,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Sylvia,communis,ICZN
urn:NHMD:LighthouseBirds:654,654,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,8,,,8 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,9,1,1910-09-01,"V., laber Kuling, graat, en Del Smaafugle om Fyret fra Kl. 11 til 2, 11 faldt.",Hanstholm Fyr,57.112667,8.598575,Ficedula hypoleuca,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,hypoleuca,ICZN
urn:NHMD:LighthouseBirds:653,653,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,1 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,9,1,1910-09-01,"V., laber Kuling, graat, en Del Smaafugle om Fyret fra Kl. 11 til 2, 11 faldt.",Hanstholm Fyr,57.112667,8.598575,Phylloscopus trochilus,Animalia,Chordata,Aves,Passeriformes,Phylloscopidae,Phylloscopus,trochilus,ICZN
urn:NHMD:LighthouseBirds:652,652,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,2,,,2 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,9,1,1910-09-01,"V., laber Kuling, graat, en Del Smaafugle om Fyret fra Kl. 11 til 2, 11 faldt.",Hanstholm Fyr,57.112667,8.598575,Sylvia borin,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Sylvia,borin,ICZN
urn:NHMD:LighthouseBirds:627,627,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,1 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,8,30,1910-08-30,"S. Ø., Bramsejlskuling, overtrukket, Dis, flere Smaafugle om Fyret, 4 faldt.",Lodbjerg Fyr,56.823428,8.262789,Apus apus,Animalia,Chordata,Aves,Apodiformes,Apodidae,Apus,apus,ICZN
urn:NHMD:LighthouseBirds:630,630,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,1 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,8,30,1910-08-30,"S. Ø., Bramsejlskuling, overtrukket, Dis, flere Smaafugle om Fyret, 4 faldt.",Lodbjerg Fyr,56.823428,8.262789,Ficedula hypoleuca,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,hypoleuca,ICZN
urn:NHMD:LighthouseBirds:629,629,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,1 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,8,30,1910-08-30,"S. Ø., Bramsejlskuling, overtrukket, Dis, flere Smaafugle om Fyret, 4 faldt.",Lodbjerg Fyr,56.823428,8.262789,Phylloscopus trochilus,Animalia,Chordata,Aves,Passeriformes,Phylloscopidae,Phylloscopus,trochilus,ICZN
urn:NHMD:LighthouseBirds:628,628,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,1 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,8,30,1910-08-30,"S. Ø., Bramsejlskuling, overtrukket, Dis, flere Smaafugle om Fyret, 4 faldt.",Lodbjerg Fyr,56.823428,8.262789,Sylvia borin,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Sylvia,borin,ICZN
urn:NHMD:LighthouseBirds:649,649,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,1 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,8,6,1910-08-06,"V. S.V., Bramsejlskuling, graat, en Strandbjejle faldt.",Hanstholm Fyr,57.112667,8.598575,Pluvialis squatarola,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,squatarola,ICZN
urn:NHMD:LighthouseBirds:655,655,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,1 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,4,5,1910-04-05,"Ø., laber Bramsejlskuling, graat, enkelte Fugle om Fyret, en Misteldrossel faldt.",Hanstholm Fyr,57.112667,8.598575,Turdus viscivorus,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,viscivorus,ICZN
urn:NHMD:LighthouseBirds:634,634,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,1 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,3,17,1910-03-17,"V. S. V., trerebet Merssejlskuling, overtrukket, Regntykning , enkelte Stære og Drosler ved Ruderne, 3 Fugle faldt.",Lodbjerg Fyr,56.823428,8.262789,Sturnus vulgaris,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Sturnus,vulgaris,ICZN
urn:NHMD:LighthouseBirds:636,636,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,1 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,3,17,1910-03-17,"V. S. V., trerebet Merssejlskuling, overtrukket, Regntykning , enkelte Stære og Drosler ved Ruderne, 3 Fugle faldt.",Lodbjerg Fyr,56.823428,8.262789,Turdus iliacus,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,iliacus,ICZN
urn:NHMD:LighthouseBirds:635,635,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,male,,1 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,3,17,1910-03-17,"V. S. V., trerebet Merssejlskuling, overtrukket, Regntykning , enkelte Stære og Drosler ved Ruderne, 3 Fugle faldt.",Lodbjerg Fyr,56.823428,8.262789,Turdus merula,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,merula,ICZN
urn:NHMD:LighthouseBirds:632,632,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,1 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,3,10,1910-03-10,"S. S. Ø., enrebet Merssejlskuling, overtrukket, Regn og Dis, enkelte Lærker, Stære og Drosler ved Ruderne efter Midnat, 2 Fugle faldt.",Lodbjerg Fyr,56.823428,8.262789,Alauda arvensis,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Alauda,arvensis,ICZN
urn:NHMD:LighthouseBirds:633,633,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,,1 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,3,10,1910-03-10,"S. S. Ø., enrebet Merssejlskuling, overtrukket, Regn og Dis, enkelte Lærker, Stære og Drosler ved Ruderne efter Midnat, 2 Fugle faldt.",Lodbjerg Fyr,56.823428,8.262789,Turdus merula,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,merula,ICZN
urn:NHMD:LighthouseBirds:619,619,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,2,,,2 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,3,8,1910-03-08,"S. Ø., laber Bramsejlskuling, overtrukket, Regn og Dis, mange Stære og Viber ved Ruderne efter Midnat, 5 Fugle faldt",Lodbjerg Fyr,56.823428,8.262789,Calidris alpina,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,alpina,ICZN
urn:NHMD:LighthouseBirds:648,648,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,1 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,3,8,1910-03-08,"S.Ø., laber Bramsejlskuling, Regndis, en stor Flok Stære ved Ruderne, Viber, Hjejler og nogle Solsorter flagrede om Fyret fra KI. 3 til Dag,  4 Fugle faldt.",Hanstholm Fyr,57.112667,8.598575,Charadrius hiaticula,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,hiaticula,ICZN
urn:NHMD:LighthouseBirds:620,620,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,2,,,2 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,3,8,1910-03-08,"S. Ø., laber Bramsejlskuling, overtrukket, Regn og Dis, mange Stære og Viber ved Ruderne efter Midnat, 5 Fugle faldt",Lodbjerg Fyr,56.823428,8.262789,Sturnus vulgaris,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Sturnus,vulgaris,ICZN
urn:NHMD:LighthouseBirds:647,647,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,male,,1 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,3,8,1910-03-08,"S.Ø., laber Bramsejlskuling, Regndis, en stor Flok Stære ved Ruderne, Viber, Hjejler og nogle Solsorter flagrede om Fyret fra KI. 3 til Dag,  4 Fugle faldt.",Hanstholm Fyr,57.112667,8.598575,Turdus merula,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,merula,ICZN
urn:NHMD:LighthouseBirds:618,618,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,1 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,3,8,1910-03-08,"S. Ø., laber Bramsejlskuling, overtrukket, Regn og Dis, mange Stære og Viber ved Ruderne efter Midnat, 5 Fugle faldt",Lodbjerg Fyr,56.823428,8.262789,Vanellus vanellus,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,vanellus,ICZN
urn:NHMD:LighthouseBirds:646,646,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,2,,,2 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,3,8,1910-03-08,"S.Ø., laber Bramsejlskuling, Regndis, en stor Flok Stære ved Ruderne, Viber, Hjejler og nogle Solsorter flagrede om Fyret fra KI. 3 til Dag,  4 Fugle faldt.",Hanstholm Fyr,57.112667,8.598575,Vanellus vanellus,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,vanellus,ICZN
urn:NHMD:LighthouseBirds:650,650,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,0 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,2,20,1910-02-20,"S. S. Ø., Bramsejlskuling, Regndis, en Lærke faldt.",Hanstholm Fyr,57.112667,8.598575,Alauda arvensis,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Alauda,arvensis,ICZN
urn:NHMD:LighthouseBirds:617,617,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,1 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,1,30,1910-01-30,"N., Bramsejlskuling, Sne og Taage, en Blishøne fløj mod Ruderne efter Midnat og faldt.",Lodbjerg Fyr,56.823428,8.262789,Fulica atra,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,atra,ICZN
urn:NHMD:LighthouseBirds:631,631,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,2,,,2 in collection at ZMUC,"Winge, H. (ed.), 1911. Fuglene ved de danske Fyr i 1910 (in Danish, UK: Birds at the Danish Lighthouses 1910). 28de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 114-193.",1910,1,6,1910-01-06,"N. N. V., laber Kuling, Taage og Dis, enkelte Lærker ved Ruderne før Midnat, 2 faldt.",Lodbjerg Fyr,56.823428,8.262789,Alauda arvensis,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Alauda,arvensis,ICZN
urn:NHMD:LighthouseBirds:563,563,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,1 in collection at ZMUC,"Winge, H. (ed.), 1910. Fuglene ved de danske Fyr i 1909 (in Danish, UK: Birds at the Danish Lighthouses 1909). 27de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 88-168.",1909,12,8,1909-12-08,"Ø., laber Bramsejlskuling, overtrukket, Dis, en Stær ved Ruderne efter Midnat, en Enkelt Bekkasin faldt.",Lodbjerg Fyr,56.823428,8.262789,Lymnocryptes minimus,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Lymnocryptes,minimus,ICZN
urn:NHMD:LighthouseBirds:613,613,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,2,2 males,,2 in collection at ZMUC,"Winge, H. (ed.), 1910. Fuglene ved de danske Fyr i 1909 (in Danish, UK: Birds at the Danish Lighthouses 1909). 27de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 88-168.",1909,10,22,1909-10-22,"S. S. V., laber Bramsejlskuling, Tordenbyger, nogle Ringdrosler og Vindrosler og andre Smaafugle om Fyret fra KI. 3 til 4, 6 Vindrosler, 1 Ringdrossel og 4 andre Fugle faldt (af Droslerne ingen indsendte).",Hanstholm Fyr,57.112667,8.598575,Fringilla montifringilla,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Fringilla,montifringilla,ICZN
urn:NHMD:LighthouseBirds:612,612,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,2,,,1 in collection at ZMUC,"Winge, H. (ed.), 1910. Fuglene ved de danske Fyr i 1909 (in Danish, UK: Birds at the Danish Lighthouses 1909). 27de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 88-168.",1909,10,22,1909-10-22,"S. S. V., laber Bramsejlskuling, Tordenbyger, nogle Ringdrosler og Vindrosler og andre Smaafugle om Fyret fra KI. 3 til 4, 6 Vindrosler, 1 Ringdrossel og 4 andre Fugle faldt (af Droslerne ingen indsendte).",Hanstholm Fyr,57.112667,8.598575,Rallus aquaticus,Animalia,Chordata,Aves,Gruiformes,Rallidae,Rallus,aquaticus,ICZN
urn:NHMD:LighthouseBirds:614,614,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,6,,,0 in collection at ZMUC,"Winge, H. (ed.), 1910. Fuglene ved de danske Fyr i 1909 (in Danish, UK: Birds at the Danish Lighthouses 1909). 27de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. p. 88-168.",1909,10,22,1909-10-22,"S. S. V., laber Bramsejlskuling, Tordenbyger, nogle Ringdrosler og Vindrosler og andre Smaafugle om Fyret fra KI. 3 til 4, 6 Vindrosler, 1 Ringdrossel og 4 andre Fugle faldt (af Droslerne ingen indsendte).",Hanstholm Fyr,57.112667,8.598575,Turdus iliacus,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,iliacus,ICZN
